ZIP Code,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic
96765,50.0,-,-,49.2,0.0,-,43.3,37.7,-,-,0.0,-,-,44.2
96766,56.6,74.1,24.2,61.5,55.3,90.2,56.7,1.6,9.5,0.0,1.2,8.0,0.0,1.7
96768,59.9,97.6,86.7,59.9,48.9,53.7,58.6,2.9,0.0,0.0,3.6,9.2,0.0,3.1
96769,75.0,-,-,20.4,71.1,0.0,0.0,0.0,-,-,0.0,0.0,-,-
96770,12.0,-,0.0,42.9,54.8,-,12.8,0.0,-,-,0.0,37.8,-,0.0
96771,45.1,0.0,100.0,34.7,56.0,25.0,41.6,6.7,100.0,0.0,20.0,13.2,0.0,7.9
96772,29.7,60.0,0.0,33.6,51.6,81.5,28.3,14.2,0.0,-,7.9,6.8,0.0,10.0
96773,23.2,64.0,-,64.7,100.0,-,23.2,0.0,0.0,-,0.0,0.0,-,0.0
96774,40.8,-,-,0.0,100.0,-,40.8,19.2,-,-,-,0.0,-,19.2
96776,57.6,-,4.2,54.5,69.6,-,61.4,0.0,-,0.0,2.6,0.0,-,0.0
96777,17.9,94.1,-,52.2,31.7,-,10.3,0.0,0.0,-,4.0,38.1,-,0.0
96778,35.7,70.3,23.3,54.5,34.5,94.8,35.5,16.3,0.0,0.0,7.6,18.6,0.0,16.5
96779,71.5,-,0.0,56.3,71.8,31.3,69.9,6.1,-,100.0,15.3,11.9,0.0,6.5
96780,40.5,-,-,13.1,100.0,100.0,40.5,19.8,-,-,38.1,0.0,0.0,19.8
96781,77.0,-,-,42.5,75.0,0.0,77.1,6.1,-,-,7.1,0.0,-,6.4
96782,47.2,43.5,60.9,55.4,53.7,49.7,47.8,6.1,0.0,0.0,2.0,3.8,0.0,6.1
96783,39.9,-,100.0,56.4,49.5,100.0,41.1,0.0,-,0.0,12.8,7.8,0.0,0.0
96785,45.4,100.0,-,54.7,52.0,64.6,47.3,0.0,0.0,-,0.6,0.0,0.0,0.0
96786,30.9,24.3,24.4,51.6,41.8,29.7,28.9,7.4,9.8,0.0,2.6,13.0,4.7,7.2
96789,54.8,55.6,88.5,61.9,62.4,45.0,53.4,2.4,0.0,0.0,2.5,3.2,2.9,2.5
96790,57.1,-,27.6,50.7,51.8,27.6,57.6,4.3,-,0.0,2.4,7.9,0.0,3.2
96791,58.6,36.8,-,59.4,33.8,82.2,59.7,5.3,0.0,-,3.1,0.0,0.0,3.8
96792,53.1,37.8,37.5,54.7,47.7,38.8,52.4,3.9,28.5,23.5,4.3,13.5,44.1,3.6
96793,56.3,67.8,84.5,59.3,60.3,56.1,54.1,4.0,5.6,0.0,2.8,7.3,0.0,3.6
96795,51.5,50.0,0.0,61.3,56.0,29.2,51.4,5.9,0.0,-,4.9,6.2,0.0,6.0
96796,83.2,-,-,50.6,48.1,-,80.6,0.0,-,-,0.9,0.0,-,0.0
96797,51.7,23.3,37.2,60.0,58.3,61.5,49.0,8.2,0.0,0.0,3.1,6.5,4.8,7.5
96813,64.8,62.1,26.5,65.0,51.2,45.5,64.2,1.9,0.0,0.0,3.4,7.8,0.0,2.2
96814,57.9,90.7,0.0,63.3,58.7,80.5,57.4,2.0,0.0,-,6.1,8.8,0.0,2.2
96815,55.7,58.5,0.0,59.2,41.1,80.1,55.1,5.3,16.6,-,4.1,11.5,3.9,5.3
96816,65.2,71.2,37.5,55.9,60.7,82.6,65.2,3.0,3.6,0.0,3.2,5.9,0.0,2.6
96817,53.5,46.4,37.0,53.2,50.7,48.9,52.8,6.1,19.6,0.0,6.0,12.9,0.0,6.3
96818,35.3,27.8,69.5,58.4,51.5,33.2,34.8,5.4,21.7,0.0,2.8,7.0,0.0,5.1
96819,43.9,57.5,6.3,61.3,44.7,55.5,42.1,3.0,6.1,0.0,3.5,16.5,0.0,3.5
96820,-,-,-,-,-,-,-,-,-,-,-,-,-,-
96821,60.0,92.9,0.0,56.3,41.8,100.0,59.7,1.9,0.0,-,2.7,25.2,0.0,2.0
96822,65.9,67.4,26.1,55.8,68.9,53.4,65.6,4.1,22.0,0.0,6.6,7.3,19.9,4.1
96825,56.8,91.2,50.0,55.4,41.5,71.5,57.0,3.9,0.0,34.9,3.4,5.1,19.4,3.4
96826,63.2,70.9,76.6,57.2,73.8,73.2,60.3,5.6,10.8,0.0,3.1,2.8,10.8,6.7
96848,55.7,-,0.0,60.8,53.5,-,54.2,0.0,-,-,7.6,0.0,-,0.0
96850,-,-,-,-,-,-,-,-,-,-,-,-,-,-
96853,0.0,0.0,-,0.0,-,0.0,0.0,-,-,-,-,-,-,-
96857,4.0,4.2,0.0,7.5,0.0,2.5,4.4,0.0,0.0,-,0.0,-,0.0,0.0
96858,0.0,0.0,-,0.0,-,0.0,0.0,-,-,-,-,-,-,-
96859,-,-,-,-,-,-,-,-,-,-,-,-,-,-
96860,7.0,3.9,100.0,15.1,-,3.3,6.1,0.0,0.0,0.0,0.0,-,0.0,0.0
96863,4.5,0.0,0.0,0.0,0.0,5.4,3.3,0.0,-,-,-,-,0.0,0.0
97001,56.6,0.0,100.0,0.0,-,-,58.7,13.8,-,0.0,-,-,-,17.0
97002,45.6,11.6,90.0,97.4,-,58.0,44.2,4.2,0.0,0.0,0.0,-,15.2,4.8
97003,67.3,69.8,67.4,63.4,52.7,74.5,65.5,3.9,4.6,9.3,2.8,0.0,0.8,3.8
97004,56.6,-,71.4,0.0,-,76.6,56.3,2.0,-,0.0,100.0,-,0.0,2.0
97005,61.9,86.2,88.8,67.5,94.8,73.2,57.7,6.0,1.8,0.0,2.6,0.0,10.5,6.8
97006,67.5,70.6,90.5,68.4,91.8,60.4,67.8,5.5,4.4,0.0,3.0,0.0,4.8,5.6
97007,65.2,78.7,60.8,64.0,70.1,72.5,66.2,3.7,1.9,0.0,0.2,0.0,1.3,3.5
97008,67.9,84.1,16.4,71.8,64.6,68.2,66.9,4.7,0.0,0.0,0.0,0.0,7.2,4.6
97009,55.1,63.6,90.8,50.0,-,50.0,55.4,5.7,0.0,0.0,0.0,-,20.1,5.0
97011,58.6,-,-,-,-,-,59.5,2.9,-,-,-,-,-,3.0
97013,57.6,76.6,23.5,69.5,-,79.8,56.2,2.5,0.0,0.0,12.4,-,4.5,2.8
97014,60.3,67.5,0.0,100.0,-,100.0,60.7,5.2,0.0,-,0.0,-,0.0,5.3
97015,61.5,70.3,48.0,60.5,100.0,69.4,60.5,3.5,4.4,0.0,0.0,0.0,0.0,3.7
97016,48.9,100.0,67.5,-,100.0,50.0,48.4,6.4,0.0,32.5,-,0.0,0.0,6.6
97017,56.2,72.2,-,34.7,0.0,-,56.2,2.3,0.0,-,0.0,-,-,2.3
97018,57.7,58.1,100.0,0.0,-,-,57.9,2.3,0.0,0.0,-,-,-,2.4
97019,70.0,0.0,100.0,100.0,-,68.9,69.8,2.4,-,0.0,0.0,-,0.0,2.6
97020,59.4,-,0.0,0.0,-,78.6,57.4,13.6,-,-,-,-,0.0,15.3
97021,55.5,-,100.0,-,-,-,56.1,2.2,-,0.0,-,-,-,2.2
97022,55.2,-,-,-,-,55.6,52.0,7.0,-,-,-,-,0.0,8.1
97023,51.9,0.0,82.2,66.5,-,60.6,51.4,7.6,-,13.0,0.0,-,0.0,7.8
97024,59.7,68.6,92.5,15.0,66.9,74.8,60.8,4.1,13.0,7.5,0.0,0.0,10.6,3.0
97026,59.7,-,100.0,64.1,-,65.1,42.9,7.7,-,0.0,0.0,-,6.1,11.6
97027,62.1,66.3,80.0,34.6,-,39.7,62.3,6.1,0.0,0.0,0.0,-,10.9,5.3
97028,23.4,-,-,100.0,-,-,23.4,0.0,-,-,0.0,-,-,0.0
97029,62.8,-,-,-,0.0,-,61.9,0.6,-,-,-,-,-,0.6
97030,61.1,58.4,58.2,71.0,59.8,77.6,59.5,5.1,8.5,5.7,4.2,11.0,5.3,5.2
97031,68.3,47.6,40.0,47.0,100.0,67.6,65.4,3.0,31.4,0.0,0.0,0.0,1.3,3.5
97032,69.3,100.0,100.0,71.4,-,62.9,67.7,2.3,0.0,0.0,0.0,-,0.0,1.5
97033,46.0,-,-,-,-,-,46.0,0.0,-,-,-,-,-,0.0
97034,54.4,76.6,42.1,41.7,87.1,55.8,54.5,7.5,0.0,0.0,0.0,0.0,25.2,7.6
97035,59.3,85.7,78.8,68.0,100.0,65.8,59.5,4.6,0.0,0.0,5.6,0.0,0.0,4.4
97037,46.7,-,-,0.0,-,-,47.5,0.0,-,-,-,-,-,0.0
97038,62.6,60.9,73.3,44.4,-,57.7,61.0,5.2,0.0,0.0,0.0,-,0.0,5.2
97039,63.5,100.0,75.0,-,50.0,-,63.5,1.9,0.0,0.0,-,0.0,-,1.9
97040,64.1,0.0,-,30.0,-,0.0,57.1,0.0,-,-,0.0,-,-,0.0
97041,57.9,-,100.0,-,-,100.0,52.0,2.5,-,0.0,-,-,0.0,1.5
97042,56.0,-,0.0,55.1,-,62.5,55.5,6.3,-,-,32.8,-,37.5,6.4
97045,61.2,57.8,82.9,61.7,0.0,69.9,60.7,4.4,28.1,0.0,6.8,-,9.2,4.5
97048,44.4,92.0,30.6,58.3,-,0.0,43.7,6.0,0.0,0.0,0.0,-,-,5.7
97049,62.9,-,-,100.0,-,78.1,62.2,2.7,-,-,0.0,-,0.0,2.8
97050,33.8,-,100.0,-,-,-,32.5,8.5,-,0.0,-,-,-,8.9
97051,55.6,100.0,63.4,78.6,50.0,72.2,54.5,4.9,0.0,0.0,4.3,0.0,15.3,5.1
97053,58.9,100.0,-,0.0,-,-,59.6,1.1,0.0,-,-,-,-,1.2
97054,49.5,-,0.0,-,-,52.4,50.0,3.9,-,-,-,-,47.6,3.9
97055,63.3,45.2,56.8,81.3,-,25.4,62.9,3.9,0.0,22.9,0.0,-,0.0,4.0
97056,61.1,50.0,58.3,15.8,48.1,79.6,60.7,2.1,0.0,0.0,0.0,51.9,0.0,1.7
97057,40.0,-,100.0,-,-,-,14.3,0.0,-,0.0,-,-,-,0.0
97058,54.3,57.1,68.9,90.2,85.7,76.3,51.9,7.6,0.0,2.7,0.0,0.0,16.3,8.3
97060,67.7,53.9,62.0,68.6,81.1,65.9,64.9,2.8,27.1,3.5,14.5,0.0,1.4,3.0
97062,63.8,81.5,65.3,66.3,61.3,69.1,63.9,3.9,0.0,4.4,1.4,15.4,1.0,3.5
97063,36.0,-,0.0,-,-,100.0,36.0,0.0,-,-,-,-,0.0,0.0
97064,60.6,-,80.0,-,-,71.9,60.0,7.0,-,0.0,-,-,25.8,5.9
97065,46.0,-,0.0,0.0,-,0.0,45.5,3.0,-,-,-,-,-,3.1
97067,55.9,-,-,100.0,-,-,55.1,0.0,-,-,0.0,-,-,0.0
97068,56.8,38.4,64.0,56.4,66.0,40.6,56.8,3.9,0.0,0.0,5.8,0.0,39.4,4.0
97070,61.1,43.4,75.5,67.7,85.7,75.6,60.1,5.1,30.3,0.0,3.6,0.0,12.8,5.2
97071,50.0,23.8,65.3,49.7,100.0,69.1,42.2,5.5,40.0,0.0,0.6,0.0,3.7,5.9
97078,60.4,67.0,69.1,64.9,-,74.5,60.2,4.4,12.9,8.2,8.4,-,2.4,4.5
97080,61.9,60.1,45.1,65.4,84.4,65.6,61.6,4.9,8.4,10.0,0.0,0.0,11.6,5.1
97086,59.8,56.8,45.0,62.6,58.6,70.2,58.9,5.2,13.7,0.0,5.4,0.0,0.0,5.4
97089,62.4,100.0,77.8,78.2,-,65.9,61.9,2.3,0.0,0.0,1.9,-,0.0,2.0
97101,65.1,0.0,75.0,44.4,0.0,85.4,65.6,1.9,-,0.0,0.0,-,2.4,1.9
97102,54.5,-,-,-,-,-,54.5,11.8,-,-,-,-,-,11.8
97103,55.7,36.7,40.0,70.3,0.0,82.7,55.0,4.0,0.0,0.0,0.0,-,0.0,4.2
97106,60.7,100.0,-,83.3,0.0,94.2,60.6,4.7,0.0,-,0.0,-,0.0,4.6
97107,53.8,-,100.0,28.6,-,82.6,51.8,3.6,-,0.0,33.3,-,0.0,4.0
97108,50.7,-,-,-,-,-,50.7,0.0,-,-,-,-,-,0.0
97109,66.3,-,-,-,-,0.0,66.3,8.5,-,-,-,-,-,8.5
97110,62.4,0.0,100.0,0.0,-,77.6,62.6,2.6,-,0.0,-,-,0.0,2.6
97111,53.9,-,89.2,100.0,-,85.0,54.0,7.1,-,0.0,0.0,-,0.0,7.2
97112,49.7,-,-,-,-,58.8,46.1,5.4,-,-,-,-,0.0,6.6
97113,59.7,98.2,54.0,55.9,-,68.6,57.0,4.8,0.0,0.0,0.0,-,4.9,5.9
97114,55.5,-,41.2,0.0,-,34.5,56.1,6.1,-,0.0,-,-,0.0,6.2
97115,64.6,100.0,0.0,80.0,-,53.4,64.3,2.5,0.0,-,9.1,-,0.0,2.3
97116,58.8,54.8,88.9,41.1,-,72.2,58.6,4.3,17.3,8.6,2.8,-,3.5,4.3
97117,71.2,-,0.0,100.0,-,-,71.2,2.1,-,-,0.0,-,-,2.1
97118,50.9,0.0,56.0,22.2,-,0.0,50.4,2.5,-,0.0,0.0,-,-,2.6
97119,58.8,82.0,0.0,71.2,0.0,73.9,58.0,3.2,0.0,-,0.0,100.0,0.0,3.2
97121,54.9,0.0,-,-,-,-,55.8,5.7,-,-,-,-,-,5.7
97122,41.7,-,-,-,-,-,41.7,3.9,-,-,-,-,-,3.9
97123,61.6,63.5,59.3,71.3,25.4,65.9,60.9,5.5,8.5,2.5,4.5,0.0,10.2,5.1
97124,66.2,74.0,76.0,75.7,76.6,70.7,66.1,4.1,1.2,3.4,2.3,0.0,4.0,3.9
97125,33.3,-,-,-,-,-,33.3,0.0,-,-,-,-,-,0.0
97127,65.5,-,47.9,100.0,-,78.9,65.4,6.4,-,0.0,0.0,-,0.0,6.7
97128,49.9,43.1,39.3,45.1,85.7,79.7,49.4,4.9,0.0,26.5,0.5,0.0,0.0,3.8
97130,25.6,-,-,0.0,-,-,25.6,11.6,-,-,-,-,-,11.6
97131,41.9,-,50.0,76.8,-,54.9,43.0,5.5,-,0.0,0.0,-,0.0,3.5
97132,62.6,44.3,77.7,61.3,26.7,74.3,61.8,3.3,0.0,0.0,0.5,0.0,9.2,3.5
97133,63.1,46.4,100.0,51.6,56.9,100.0,63.2,4.0,0.0,0.0,8.0,0.0,0.0,4.2
97134,52.7,-,-,-,-,-,52.7,0.0,-,-,-,-,-,0.0
97135,45.3,-,-,-,-,100.0,43.0,0.0,-,-,-,-,0.0,0.0
97136,44.6,66.7,100.0,88.2,-,100.0,44.9,4.5,0.0,0.0,0.0,-,0.0,4.0
97137,64.1,100.0,100.0,100.0,-,88.5,64.0,2.9,0.0,0.0,0.0,-,0.0,3.2
97138,51.6,84.2,100.0,29.4,100.0,28.0,49.0,6.5,0.0,0.0,0.0,0.0,0.0,7.2
97140,62.3,45.3,54.4,69.9,36.7,72.2,62.2,3.2,0.0,0.0,1.7,0.0,5.8,3.3
97141,48.1,71.9,39.2,92.1,-,57.9,47.8,5.8,0.0,0.0,0.0,-,0.0,4.8
97144,60.4,-,-,-,-,-,60.4,0.0,-,-,-,-,-,0.0
97145,36.3,-,100.0,0.0,-,-,36.3,0.0,-,0.0,-,-,-,0.0
97146,51.6,0.0,91.3,61.5,-,90.7,50.8,3.3,-,0.0,0.0,-,0.0,3.3
97147,43.3,-,20.0,-,-,-,42.1,7.2,-,0.0,-,-,-,7.5
97148,58.5,100.0,100.0,57.5,0.0,80.0,57.3,1.5,0.0,0.0,0.0,-,0.0,1.2
97149,43.8,-,-,-,-,-,43.8,17.0,-,-,-,-,-,17.0
97201,59.6,62.1,82.2,40.1,84.4,51.7,58.8,5.6,4.2,5.4,12.1,0.0,18.6,5.6
97202,67.2,57.2,61.3,62.1,100.0,74.8,67.0,7.0,2.9,20.0,8.8,0.0,6.3,6.5
97203,65.8,46.7,29.8,61.5,74.6,49.0,65.3,5.7,8.2,25.2,5.9,0.0,10.0,5.5
97204,29.3,48.2,58.6,100.0,0.0,-,35.0,11.4,0.0,0.0,0.0,-,-,4.1
97205,64.0,48.7,56.5,56.7,47.8,75.2,63.9,5.3,24.6,0.0,18.7,0.0,0.0,4.7
97206,69.5,53.8,72.4,55.9,77.1,75.6,69.7,4.9,10.5,10.7,6.9,0.0,3.4,4.9
97208,-,-,-,-,-,-,-,-,-,-,-,-,-,-
97209,70.2,36.4,47.9,58.9,100.0,94.9,69.6,5.0,14.6,0.0,1.7,0.0,3.1,5.3
97210,69.3,78.6,75.7,78.7,-,97.3,70.5,3.8,0.0,0.0,6.7,-,1.1,2.8
97211,72.5,66.2,71.0,75.3,100.0,60.1,72.4,6.3,9.7,23.4,3.6,0.0,3.8,6.3
97212,69.0,42.2,53.6,80.6,100.0,82.0,69.0,4.1,9.7,0.0,6.6,0.0,5.8,3.6
97213,71.1,69.5,25.4,63.7,100.0,85.9,70.6,3.3,0.0,0.0,5.9,0.0,0.0,3.2
97214,78.2,56.3,68.1,78.1,40.9,87.9,77.8,4.8,6.0,0.0,3.7,0.0,0.0,4.8
97215,67.5,78.3,17.9,68.5,100.0,75.4,67.1,4.1,0.0,0.0,8.7,0.0,0.0,4.0
97216,64.0,81.6,80.2,69.1,100.0,81.5,63.1,3.6,4.6,0.0,8.6,0.0,3.1,3.8
97217,74.6,59.8,59.7,82.6,55.5,57.5,75.1,4.7,6.0,19.3,4.5,0.0,0.0,4.7
97218,66.7,74.8,51.8,83.5,59.8,67.4,66.1,11.1,8.5,9.9,0.0,40.2,0.8,12.1
97219,66.4,70.3,74.1,72.2,73.0,77.4,65.9,3.6,0.5,0.0,5.5,0.0,4.0,3.7
97220,64.3,65.5,19.7,65.0,87.9,66.7,63.6,8.2,18.3,15.7,1.4,0.0,11.3,8.1
97221,61.2,74.1,100.0,73.9,100.0,46.4,60.6,1.5,7.1,0.0,3.6,0.0,0.0,1.6
97222,63.6,72.4,34.4,72.4,56.5,79.9,63.8,6.1,16.0,32.8,7.4,20.4,6.5,5.4
97223,67.0,74.4,92.5,65.8,71.8,65.2,66.3,4.9,16.2,4.2,2.2,0.0,10.3,5.2
97224,55.6,61.1,68.6,71.1,57.4,78.1,54.9,4.0,4.5,0.0,4.9,6.5,3.9,4.1
97225,65.0,73.9,94.4,72.8,100.0,71.5,64.6,2.9,0.0,0.0,7.2,0.0,11.9,2.9
97227,77.7,86.2,72.6,100.0,100.0,96.9,77.3,5.9,0.0,0.0,0.0,0.0,0.0,6.1
97229,66.7,69.8,65.9,65.5,78.9,57.1,66.3,5.0,1.3,0.0,6.1,0.0,4.2,5.2
97230,52.8,54.6,50.3,65.3,74.8,72.3,50.9,6.4,6.7,0.0,5.6,7.2,3.6,6.6
97231,55.6,100.0,-,39.8,-,68.2,54.7,2.0,0.0,-,21.0,-,0.0,2.1
97232,68.7,87.2,98.2,80.4,100.0,69.3,68.6,4.7,0.0,0.0,2.0,0.0,27.8,4.4
97233,56.9,53.5,80.3,71.2,65.4,67.4,55.0,5.2,7.8,1.3,2.3,0.0,3.3,6.0
97236,60.3,60.4,59.0,73.3,62.9,55.5,59.2,5.7,11.6,3.7,5.1,32.7,10.0,5.6
97239,63.6,41.8,63.2,53.5,-,79.7,63.2,2.7,0.0,29.4,0.0,-,0.0,2.7
97258,-,-,-,-,-,-,-,-,-,-,-,-,-,-
97266,62.7,57.0,64.1,56.6,68.8,74.9,62.1,8.0,7.0,17.1,6.0,0.0,0.0,7.8
97267,54.8,50.8,57.1,74.4,100.0,81.3,54.3,4.7,4.3,21.9,3.3,0.0,0.0,4.7
97301,54.5,52.1,49.2,45.4,93.8,62.5,52.4,6.8,14.2,4.4,10.0,0.0,4.9,7.5
97302,58.2,72.7,69.0,74.9,67.8,63.8,57.3,4.9,8.6,0.0,0.0,5.3,3.2,5.1
97303,59.5,54.3,59.1,50.5,79.6,71.7,58.4,4.1,0.0,0.0,5.2,0.0,10.0,4.5
97304,54.7,71.3,47.7,69.8,38.7,78.2,53.8,7.1,18.3,32.8,0.0,0.0,0.0,7.3
97305,58.0,64.9,86.0,59.4,61.4,63.4,54.0,4.1,0.0,2.7,0.0,20.5,5.6,4.4
97306,60.6,63.7,94.0,70.5,39.7,61.9,60.4,4.3,6.4,4.5,0.0,0.0,13.1,4.5
97310,0.0,0.0,-,-,-,0.0,0.0,-,-,-,-,-,-,-
97317,52.0,42.9,52.5,60.1,29.0,78.0,50.8,5.5,0.0,0.0,8.6,0.0,0.0,5.4
97321,59.9,99.4,79.9,54.6,95.8,62.5,59.4,4.2,0.0,0.0,12.8,0.0,20.9,4.0
97322,56.9,72.0,74.9,40.9,0.0,81.4,56.9,6.6,0.0,5.0,0.0,-,0.2,6.6
97324,48.3,-,0.0,-,-,0.0,48.3,3.6,-,-,-,-,-,3.6
97325,60.0,41.2,62.7,42.9,100.0,62.9,58.8,2.7,0.0,0.0,0.0,0.0,0.0,2.9
97326,51.7,-,-,100.0,-,-,47.5,9.4,-,-,0.0,-,-,10.9
97327,56.7,-,66.7,44.4,-,100.0,56.5,3.5,-,17.2,0.0,-,0.0,3.6
97329,10.3,-,-,-,-,-,10.3,73.1,-,-,-,-,-,73.1
97330,56.6,47.8,66.4,55.2,69.2,60.4,56.1,7.4,6.8,5.2,6.1,0.0,8.5,7.6
97331,18.7,50.0,-,29.3,0.0,11.1,18.5,39.7,0.0,-,25.6,-,68.6,39.7
97333,58.5,55.2,69.2,50.6,0.0,69.6,58.5,6.9,0.0,0.0,4.1,-,0.0,6.4
97335,50.8,-,-,-,-,-,50.8,0.0,-,-,-,-,-,0.0
97336,0.0,-,-,-,-,-,0.0,-,-,-,-,-,-,-
97338,52.9,72.5,57.8,49.1,0.0,64.0,52.2,5.1,8.9,4.1,35.7,-,2.7,5.3
97341,42.8,0.0,-,100.0,100.0,92.6,42.1,12.8,-,-,0.0,0.0,0.0,13.6
97342,50.0,-,0.0,-,-,-,50.0,0.0,-,-,-,-,-,0.0
97343,42.0,-,-,100.0,-,-,42.0,0.0,-,-,0.0,-,-,0.0
97344,46.8,-,72.0,0.0,-,53.8,45.8,13.2,-,0.0,-,-,0.0,13.8
97345,32.1,-,-,-,-,-,31.1,8.6,-,-,-,-,-,9.0
97346,38.9,0.0,50.0,72.7,-,68.8,38.9,6.8,-,0.0,0.0,-,0.0,6.8
97347,23.2,0.0,35.3,0.0,33.3,100.0,23.1,4.7,100.0,5.8,-,0.0,0.0,4.7
97348,70.8,-,-,-,-,28.8,71.1,3.9,-,-,-,-,0.0,3.9
97350,42.7,-,-,-,-,-,43.9,7.4,-,-,-,-,-,7.4
97351,67.3,59.7,62.1,95.2,-,77.2,67.5,4.2,0.0,0.0,0.0,-,6.6,2.0
97352,65.8,0.0,60.0,-,-,78.8,66.0,3.9,100.0,0.0,-,-,0.5,3.5
97355,53.8,50.0,58.3,61.8,0.0,48.5,53.4,6.9,0.0,0.0,0.0,-,0.0,7.0
97357,19.0,-,0.0,-,-,0.0,19.0,0.0,-,-,-,-,-,0.0
97358,56.4,0.0,0.0,0.0,100.0,88.5,56.7,8.9,-,-,-,0.0,0.0,8.9
97360,50.0,100.0,100.0,15.4,-,73.0,49.6,9.9,0.0,0.0,0.0,-,24.7,10.1
97361,58.1,82.2,35.4,37.9,88.9,66.1,57.4,2.9,0.0,0.0,42.6,0.0,6.9,3.1
97362,45.1,100.0,-,0.0,-,42.6,41.5,13.7,0.0,-,-,-,0.0,15.0
97364,55.4,-,53.2,0.0,-,0.0,58.8,0.0,-,3.8,-,-,100.0,0.0
97365,45.6,22.8,18.9,46.3,0.0,76.7,44.8,8.0,0.0,0.0,0.0,-,4.9,8.2
97366,45.5,-,100.0,12.5,-,100.0,44.2,6.9,-,0.0,0.0,-,0.0,7.5
97367,47.4,52.4,55.6,64.0,-,82.5,46.3,2.5,0.0,24.2,8.1,-,0.0,2.7
97368,42.8,-,18.8,5.3,-,81.8,42.5,0.0,-,0.0,0.0,-,0.0,0.0
97369,13.1,-,-,-,-,-,13.1,61.7,-,-,-,-,-,61.7
97370,64.7,60.9,14.0,71.7,100.0,58.6,64.3,2.5,0.0,66.7,0.0,0.0,0.0,2.6
97371,41.5,-,-,100.0,-,-,46.9,7.9,-,-,0.0,-,-,7.9
97373,65.0,-,-,0.0,-,0.0,65.0,0.0,-,-,-,-,-,0.0
97374,58.8,-,14.3,-,-,0.0,60.4,3.1,-,50.0,-,-,-,3.2
97375,57.1,-,100.0,70.4,-,88.2,56.8,0.0,-,0.0,0.0,-,0.0,0.0
97376,51.4,-,-,29.1,-,-,51.4,2.1,-,-,0.0,-,-,2.1
97377,67.5,-,-,-,-,-,68.0,4.3,-,-,-,-,-,4.9
97378,46.0,0.0,28.8,0.0,0.0,76.6,47.0,5.3,100.0,17.9,-,-,0.0,5.8
97380,57.2,-,49.4,-,50.0,66.7,57.7,6.0,-,29.8,-,0.0,0.0,6.1
97381,57.2,39.1,68.5,58.8,100.0,77.4,57.1,7.4,0.0,0.0,0.0,0.0,3.8,7.2
97383,60.3,-,23.5,84.9,-,48.8,59.8,4.5,-,0.0,15.1,-,10.6,4.4
97384,0.0,-,-,-,-,-,0.0,-,-,-,-,-,-,-
97385,44.2,-,0.0,70.0,100.0,60.4,43.8,2.0,-,100.0,0.0,0.0,0.0,2.0
97386,45.1,65.4,100.0,61.8,100.0,52.8,44.7,7.0,0.0,0.0,0.0,0.0,0.0,6.9
97388,55.0,-,0.0,-,-,-,55.0,0.0,-,-,-,-,-,0.0
97389,59.5,-,100.0,45.5,-,48.8,57.8,4.4,-,0.0,0.0,-,19.2,4.8
97390,30.3,-,-,-,-,100.0,30.3,17.0,-,-,-,-,0.0,17.0
97391,46.9,0.0,27.5,-,-,-,45.6,14.1,-,0.0,-,-,-,14.7
97392,55.9,100.0,0.0,100.0,-,69.4,55.8,4.9,0.0,-,0.0,-,0.0,5.0
97394,35.0,48.1,52.4,33.3,14.3,100.0,34.0,14.2,0.0,0.0,0.0,0.0,0.0,14.9
97396,58.8,100.0,55.6,42.9,100.0,39.3,58.8,4.2,0.0,0.0,0.0,0.0,0.0,4.2
97401,55.0,87.9,42.1,43.1,63.5,61.6,54.6,7.6,0.4,2.0,11.6,0.0,11.0,7.1
97402,61.9,66.5,66.7,65.8,55.6,76.5,61.3,6.6,0.6,8.4,1.7,0.0,1.6,6.8
97403,49.4,11.6,17.9,39.3,13.0,65.5,49.0,9.0,83.8,0.0,11.1,0.0,6.3,9.1
97404,57.1,71.5,67.0,75.6,55.6,81.6,56.9,5.2,0.0,1.2,6.2,33.3,0.0,5.0
97405,57.7,76.1,48.9,59.5,41.2,71.8,57.6,6.9,0.0,8.5,10.1,0.0,0.0,6.9
97406,46.5,-,21.9,-,-,-,46.5,15.1,-,0.0,-,-,-,15.1
97408,54.4,96.7,99.1,90.6,100.0,89.7,53.6,5.4,0.0,0.0,0.0,0.0,0.0,5.5
97410,32.9,-,-,-,-,-,32.9,0.0,-,-,-,-,-,0.0
97411,31.9,-,0.0,22.2,-,0.0,31.7,10.2,-,100.0,0.0,-,-,10.4
97412,56.1,-,75.0,0.0,-,41.7,56.0,1.1,-,0.0,100.0,-,0.0,1.1
97413,45.5,0.0,100.0,100.0,-,-,45.5,9.3,-,0.0,0.0,-,-,9.3
97414,23.1,-,-,-,-,-,23.1,0.0,-,-,-,-,-,0.0
97415,43.4,0.0,73.4,57.1,-,73.8,42.9,7.6,-,11.3,0.0,-,0.0,8.0
97416,50.7,-,95.2,-,-,0.0,50.5,6.5,-,0.0,-,-,-,6.5
97417,34.5,0.0,60.0,4.1,-,12.8,34.2,14.0,-,0.0,0.0,-,0.0,14.3
