STATE,COUNTYNAME,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic,hi_white_with_coverage,hi_white_no_coverage,hi_black_with_coverage,hi_black_no_coverage,hi_asian_with_coverage,hi_asian_no_coverage,hi_ai_an_with_coverage,hi_ai_an_no_coverage,hi_npi_with_coverage,hi_npi_no_coverage,hi_other_with_coverage,hi_other_no_coverage,MUA_County,MUA_State,MUA_count
New Mexico,Taos County,86.71578947368421,27.484210526315792,97.59411764705882,50.88823529411765,92.93333333333334,53.53333333333333,80.2875,5.0375,100.0,66.66666666666667,100.0,0.0,87.98181818181818,7.745454545454544,51.60526315789474,24.599999999999998,26.950000000000003,71.41666666666667,50.0,57.26666666666667,60.95294117647059,5.511111111111111,18.4,4.375,0.0,0.0,2.1,2.0058823529411764,24230.0,1785.0,85.0,0.0,285.0,1.0,1641.0,281.0,1.0,0.0,1996.0,204.0,Taos County,New Mexico,4.0
Texas,Tarrant County,86.65,32.8054054054054,92.95945945945945,36.71216216216216,92.52567567567567,31.6472972972973,83.98550724637681,23.608695652173914,84.19189189189188,47.32432432432432,87.18125,22.034375,67.33150684931506,14.256164383561645,62.483783783783785,65.16216216216216,63.58571428571429,64.0445945945946,72.7,69.34324324324324,60.32702702702702,4.341891891891892,7.647945205479451,6.1469696969696965,4.224657534246575,5.555555555555555,4.241095890410959,4.674324324324324,1339959.0,214810.0,312933.0,56528.0,115452.0,16864.0,8600.0,2717.0,3280.0,993.0,117856.0,61022.0,Tarrant County,Texas,43.0
Mississippi,Tate County,87.37142857142858,20.385714285714283,87.37142857142858,20.285714285714285,72.96666666666667,9.200000000000001,97.28,32.5,97.025,33.15,100.0,0.0,68.26,7.5200000000000005,54.24285714285714,46.78333333333333,35.9,86.45,28.15,86.47999999999999,54.628571428571426,4.457142857142857,7.933333333333334,25.0,0.0,50.0,0.0,4.428571428571429,54142.0,4981.0,25200.0,4285.0,208.0,5.0,101.0,0.0,141.0,14.0,437.0,489.0,Tate County,Mississippi,1.0
Georgia,Tattnall County,84.42857142857143,23.82857142857143,85.34285714285714,24.157142857142855,77.25714285714285,4.4,47.339999999999996,16.96,90.47999999999999,32.44,,,51.48333333333334,1.9333333333333333,51.642857142857146,35.24285714285715,24.380000000000003,7.12,0.0,63.21666666666667,51.699999999999996,5.6571428571428575,6.728571428571429,33.333333333333336,0.0,,8.283333333333333,5.714285714285714,24210.0,4407.0,7440.0,1118.0,99.0,4.0,33.0,46.0,0.0,0.0,2523.0,2538.0,Tattnall County,Georgia,1.0
Florida,Taylor County,86.82000000000001,13.38,87.5,13.74,70.85,8.475,66.66666666666667,0.0,66.66666666666667,14.200000000000001,100.0,100.0,75.93333333333334,19.033333333333335,38.5,35.925,33.333333333333336,33.699999999999996,60.5,26.099999999999998,38.78,3.7399999999999998,7.025,50.0,0.0,0.0,19.85,3.78,16102.0,1275.0,4090.0,772.0,207.0,11.0,31.0,4.0,43.0,0.0,271.0,88.0,Taylor County,Florida,1.0
Georgia,Taylor County,84.05714285714285,14.985714285714286,84.04285714285713,15.814285714285715,71.14999999999999,2.9166666666666665,0.0,0.0,66.66666666666667,0.0,,,39.23333333333333,0.0,35.55714285714286,37.61666666666667,0.0,34.9,,31.566666666666666,34.7,9.333333333333334,7.966666666666668,,0.0,,22.2,10.216666666666667,6106.0,783.0,5263.0,1030.0,11.0,275.0,11.0,0.0,0.0,0.0,9.0,30.0,Taylor County,Georgia,1.0
Iowa,Taylor County,93.14545454545454,17.136363636363637,93.35454545454546,17.245454545454546,79.0,0.0,100.0,0.0,65.63333333333334,14.166666666666666,100.0,100.0,75.0,0.0,60.75454545454545,25.333333333333332,36.92,33.5,100.0,67.05,60.972727272727276,3.0181818181818185,0.0,33.333333333333336,0.0,0.0,0.0,3.0818181818181816,15257.0,717.0,8.0,0.0,157.0,0.0,25.0,11.0,19.0,0.0,170.0,44.0,Taylor County,Iowa,2.0
Kentucky,Taylor County,80.9125,12.612499999999999,81.05,12.675,91.14,6.7,76.475,3.4,100.0,55.5,100.0,100.0,50.03333333333333,0.0,51.475,33.82,16.25,28.866666666666664,100.0,44.93333333333334,51.5125,9.8125,19.8,22.233333333333334,0.0,0.0,8.133333333333333,9.6625,58289.0,2871.0,2818.0,138.0,428.0,3.0,129.0,2.0,36.0,0.0,236.0,4.0,Taylor County,Kentucky,1.0
Texas,Taylor County,90.23125,25.85625,93.09375,27.53125,85.22500000000001,15.674999999999999,95.925,45.9375,82.47777777777777,39.03333333333333,100.0,0.0,71.375,3.4250000000000003,57.05882352941177,58.24615384615385,65.025,40.733333333333334,50.0,58.92307692307692,56.1764705882353,2.5058823529411764,1.825,2.7714285714285714,15.188888888888888,0.0,8.523076923076923,2.4823529411764707,92445.0,13716.0,8350.0,1572.0,2864.0,245.0,705.0,236.0,50.0,0.0,9210.0,3247.0,,,
West Virginia,Taylor County,86.07000000000001,20.82,86.07000000000001,20.86,98.51666666666667,26.566666666666666,100.0,0.0,65.64,19.7,100.0,0.0,86.425,25.525,44.03,42.416666666666664,0.0,70.06,100.0,60.96,44.010000000000005,15.766666666666667,17.625,,0.0,0.0,0.0,15.800000000000002,76300.0,3796.0,1905.0,200.0,639.0,19.0,24.0,0.0,12.0,0.0,756.0,2.0,Taylor County,West Virginia,1.0
Wisconsin,Taylor County,83.26666666666667,13.453333333333335,83.80666666666666,13.520000000000001,56.46666666666667,17.283333333333335,90.9090909090909,7.2727272727272725,95.05,29.46666666666667,100.0,100.0,65.64444444444445,14.288888888888888,61.42666666666666,54.25,57.22727272727273,57.6125,0.0,73.97272727272728,61.24666666666667,3.68,0.0,1.5625,0.0,,6.166666666666667,3.6599999999999997,35534.0,6444.0,76.0,10.0,111.0,7.0,66.0,3.0,13.0,0.0,123.0,16.0,Taylor County,Wisconsin,14.0
Illinois,Tazewell County,94.61739130434782,25.76521739130435,94.8,25.98695652173913,91.38461538461539,15.015384615384615,72.9,25.922222222222224,78.77142857142857,54.17142857142857,100.0,50.0,89.95,32.55,60.98260869565217,58.43846153846154,56.970000000000006,55.67857142857143,18.75,49.455555555555556,60.95652173913044,3.713043478260869,2.4272727272727272,0.0,0.3666666666666667,0.0,0.0,3.773913043478261,147244.0,6135.0,1095.0,60.0,1363.0,292.0,137.0,4.0,22.0,6.0,561.0,17.0,,,
Virginia,Tazewell County,76.35,13.03125,76.30625,13.037500000000001,73.9,22.455555555555556,60.0,59.36,100.0,36.733333333333334,100.0,50.0,100.0,0.0,39.9,42.72222222222222,40.0,41.233333333333334,100.0,66.66666666666667,39.9,9.268749999999999,5.833333333333333,33.333333333333336,0.0,0.0,0.0,9.268749999999999,38715.0,3354.0,987.0,233.0,224.0,53.0,54.0,9.0,25.0,0.0,130.0,0.0,Tazewell County,Virginia,1.0
California,Tehama County,87.6625,19.4625,90.4125,20.775,64.2625,24.825,76.62,6.659999999999999,63.44,32.78,96.66666666666667,34.199999999999996,58.24615384615385,5.561538461538461,47.2125,45.1875,43.809999999999995,56.260000000000005,74.13333333333334,39.87692307692308,47.25,4.5375,1.5333333333333332,14.080000000000002,1.8888888888888888,17.533333333333335,8.67,4.13125,115234.0,7107.0,931.0,36.0,3080.0,96.0,1986.0,192.0,380.0,0.0,7273.0,793.0,Tehama County,California,3.0
Georgia,Telfair County,83.325,10.85,84.35,11.0875,74.45,4.0125,0.0,0.0,66.66666666666667,33.333333333333336,,,32.2,0.0,40.1375,45.5875,0.0,33.333333333333336,,0.0,41.225,1.45,2.6375,,0.0,,,1.4625,8855.0,749.0,5587.0,980.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Telfair County,Georgia,1.0
Colorado,Teller County,96.28888888888889,34.611111111111114,96.28888888888889,35.52222222222222,94.75,37.31666666666667,98.78333333333335,39.96666666666666,96.12,67.28,100.0,87.39999999999999,98.33333333333333,27.55,57.333333333333336,40.050000000000004,77.68333333333334,68.86,100.0,63.0,57.022222222222226,2.8666666666666667,0.9,1.06,0.0,0.0,18.033333333333335,2.7444444444444445,53958.0,3402.0,1393.0,29.0,1195.0,76.0,851.0,14.0,69.0,0.0,447.0,88.0,Teller County,Colorado,1.0
Louisiana,Tensas Parish,84.3,17.7,84.76666666666667,17.966666666666665,73.78333333333333,12.116666666666667,,,0.0,0.0,,,35.875,3.175,37.15,39.13333333333333,0.0,0.0,,61.2,37.31666666666667,9.716666666666667,10.483333333333333,,,,0.0,9.950000000000001,7854.0,902.0,12174.0,1049.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,7.0,Tensas Parish,Louisiana,1.0
Louisiana,Terrebonne Parish,78.35384615384615,12.007692307692308,78.61538461538461,12.13076923076923,82.92222222222222,9.555555555555555,57.81818181818182,6.081818181818182,78.32222222222222,45.87777777777777,50.0,0.0,55.075,1.025,52.29230769230769,51.94444444444444,63.13636363636363,63.800000000000004,0.0,50.1875,52.30769230769231,5.015384615384615,9.844444444444443,7.872727272727272,0.0,,5.366666666666667,4.323076923076924,107045.0,9489.0,26568.0,3486.0,1248.0,73.0,6843.0,534.0,60.0,0.0,1071.0,864.0,Terrebonne Parish,Louisiana,1.0
Georgia,Terrell County,90.45,19.8375,91.6625,20.025,74.775,9.0625,66.66666666666667,0.0,60.06666666666666,18.433333333333334,,,38.06,5.38,49.25,51.675,33.333333333333336,57.93333333333334,,67.94,48.387499999999996,3.25,7.15,50.0,0.0,,0.0,3.2375,12263.0,1437.0,15540.0,2030.0,610.0,31.0,24.0,14.0,0.0,0.0,386.0,296.0,Terrell County,Georgia,1.0
Texas,Terrell County,86.13333333333333,43.1,98.26666666666667,51.43333333333334,81.15,3.05,62.2,0.0,100.0,54.5,100.0,0.0,49.7,1.4,65.53333333333333,7.3,18.9,89.6,0.0,40.35,62.93333333333334,0.43333333333333335,0.0,0.0,0.0,,0.0,0.8666666666666667,8808.0,1707.0,45.0,55.0,69.0,0.0,0.0,7.0,0.0,0.0,402.0,300.0,Terrell County,Texas,1.0
Texas,Terry County,78.71428571428571,27.25714285714286,92.08571428571429,33.98571428571429,94.33333333333333,18.2,50.0,0.0,100.0,100.0,43.8,0.0,38.18333333333333,2.433333333333333,49.25714285714286,23.433333333333334,33.333333333333336,50.0,0.0,61.71666666666667,49.65714285714286,5.933333333333334,0.0,0.0,0.0,,1.5333333333333332,4.366666666666666,12928.0,4003.0,470.0,48.0,30.0,0.0,14.0,3.0,0.0,9.0,420.0,138.0,,,
Idaho,Teton County,96.38,43.279999999999994,97.9,43.86,0.0,0.0,100.0,0.0,,,,,82.7,13.299999999999999,56.17999999999999,0.0,100.0,,,60.675,56.6,3.8200000000000003,,0.0,,,0.0,4.1,10388.0,912.0,3.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,563.0,66.0,Teton County,Idaho,1.0
Montana,Teton County,94.24,24.0,94.51,24.240000000000002,100.0,0.0,88.76666666666667,23.849999999999998,100.0,33.333333333333336,,,100.0,0.0,60.629999999999995,0.0,56.23333333333333,66.66666666666667,,33.333333333333336,61.220000000000006,3.37,,12.5,0.0,,0.0,3.37,9956.0,790.0,43.0,0.0,18.0,0.0,126.0,3.0,0.0,0.0,77.0,0.0,Teton County,Montana,3.0
Wyoming,Teton County,98.0,49.4625,98.15,49.8375,100.0,30.333333333333332,100.0,0.0,100.0,51.0,0.0,0.0,86.0,35.06666666666667,70.4125,94.0,0.0,91.10000000000001,100.0,58.379999999999995,70.1625,1.4125,6.0,,0.0,0.0,24.7,1.4375,19087.0,1950.0,161.0,28.0,245.0,94.0,35.0,1.0,19.0,0.0,930.0,616.0,Teton County,Wyoming,1.0
Missouri,Texas County,82.76363636363637,10.663636363636364,82.8409090909091,10.75,57.61666666666667,0.18333333333333335,89.57142857142857,1.5285714285714285,76.47999999999999,23.86,0.0,0.0,95.24,40.0,46.1,21.057142857142857,34.4,63.74285714285715,100.0,52.94,45.89545454545454,7.736363636363635,39.766666666666666,5.779999999999999,0.0,0.0,0.0,7.645454545454545,48089.0,8700.0,109.0,33.0,496.0,324.0,393.0,6.0,0.0,11.0,247.0,0.0,Texas County,Missouri,1.0
Oklahoma,Texas County,87.81428571428572,25.342857142857145,90.54285714285713,27.75714285714286,100.0,47.93333333333334,94.28,30.439999999999998,36.05,16.2,,,60.0,20.157142857142855,59.714285714285715,83.10000000000001,52.86,86.05,,59.51428571428572,59.32857142857143,2.7714285714285714,10.566666666666666,5.0,0.0,,9.87142857142857,3.185714285714286,10282.0,2003.0,674.0,196.0,729.0,0.0,96.0,19.0,12.0,0.0,4527.0,1035.0,Texas County,Oklahoma,1.0
Nebraska,Thayer County,93.12857142857142,20.021428571428572,93.14285714285714,20.092857142857145,100.0,0.0,100.0,0.0,,,,,100.0,0.0,65.23571428571428,68.4,50.0,,,15.4,65.10714285714286,0.8285714285714285,0.0,0.0,,,0.0,0.8285714285714285,5066.0,308.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,0.0,Thayer County,Nebraska,4.0
Georgia,Thomas County,85.64,19.29,86.64,19.56,75.45,12.59,89.44,3.34,78.15,16.549999999999997,,,63.349999999999994,13.975,55.760000000000005,48.42,12.98,46.55,0.0,50.525,55.620000000000005,5.13,11.010000000000002,16.25,0.0,,2.1333333333333333,5.029999999999999,35568.0,6125.0,21665.0,3989.0,188.0,13.0,123.0,49.0,36.0,0.0,273.0,195.0,Thomas County,Georgia,1.0
Kansas,Thomas County,94.36666666666666,25.044444444444444,94.76666666666667,25.166666666666668,100.0,18.3,62.5,51.666666666666664,37.5,0.0,0.0,0.0,38.666666666666664,0.0,67.72222222222223,4.05,47.0,25.35,0.0,90.7,68.12222222222222,1.5666666666666667,0.0,0.0,0.0,,0.0,1.011111111111111,9576.0,757.0,46.0,131.0,39.0,0.0,74.0,0.0,8.0,0.0,57.0,48.0,,,
Nebraska,Thomas County,94.56,22.7,94.67999999999999,22.78,,,100.0,0.0,,,,,,,64.5,,50.0,,,,64.22,0.4,,0.0,,,,0.4,1667.0,176.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Thomas County,Nebraska,1.0
Texas,Throckmorton County,86.44,22.96,89.82000000000001,23.16,83.35,16.65,66.66666666666667,0.0,100.0,50.0,,,44.6,0.0,53.3,33.333333333333336,33.333333333333336,90.9,,60.05,52.239999999999995,6.8199999999999985,0.0,50.0,0.0,,0.0,6.5200000000000005,6605.0,1156.0,4.0,16.0,17.0,9.0,39.0,24.0,0.0,0.0,30.0,137.0,,,
Nebraska,Thurston County,94.33636363636364,23.4,94.92727272727274,23.854545454545452,79.63333333333334,0.0,84.7090909090909,21.527272727272727,68.33333333333333,16.666666666666668,,,35.7,2.5,61.93636363636363,23.8,46.59090909090909,52.01666666666667,,55.75,61.83636363636364,2.018181818181818,0.0,18.87777777777778,0.0,,5.449999999999999,1.8,7170.0,473.0,20.0,6.0,57.0,9.0,2885.0,1375.0,0.0,0.0,275.0,51.0,Thurston County,Nebraska,1.0
Washington,Thurston County,93.62857142857142,29.107142857142858,94.22142857142856,29.142857142857142,95.07692307692308,33.93076923076923,86.23571428571428,17.907142857142855,87.73846153846154,39.04615384615385,93.05454545454546,5.372727272727273,76.15384615384616,24.784615384615385,56.207142857142856,41.56923076923077,66.39285714285714,58.76153846153846,55.054545454545455,67.6,55.84285714285714,5.935714285714285,15.341666666666667,6.878571428571428,7.884615384615385,10.909090909090908,8.076923076923077,5.914285714285714,232963.0,11501.0,7738.0,373.0,15392.0,743.0,3397.0,326.0,2372.0,92.0,4874.0,1428.0,Thurston County,Washington,6.0
Georgia,Tift County,83.6888888888889,14.066666666666666,85.86666666666666,14.511111111111111,80.05555555555556,15.755555555555556,65.16666666666667,0.0,97.275,26.049999999999997,100.0,0.0,43.25,6.2,57.400000000000006,52.3,20.0,90.925,0.0,43.2125,56.03333333333333,3.255555555555555,5.133333333333334,0.0,0.0,100.0,1.2,2.9444444444444446,29283.0,6994.0,12862.0,2278.0,474.0,64.0,89.0,25.0,1.0,0.0,1011.0,900.0,Tift County,Georgia,1.0
Oregon,Tillamook County,93.71333333333334,28.053333333333335,93.93333333333334,28.459999999999997,100.0,33.333333333333336,80.53333333333333,26.150000000000002,97.2875,66.1875,100.0,50.0,60.52,8.98,45.306666666666665,22.900000000000002,30.083333333333332,44.55,50.0,33.739999999999995,44.32666666666667,4.513333333333334,11.2,0.0,16.666666666666668,0.0,0.0,4.306666666666667,25652.0,1739.0,98.0,21.0,169.0,16.0,267.0,29.0,115.0,0.0,442.0,24.0,Tillamook County,Oregon,1.0
Oklahoma,Tillman County,88.15,19.759999999999998,88.46000000000001,20.080000000000002,66.35000000000001,1.5166666666666666,92.87142857142858,18.385714285714283,24.566666666666666,0.0,100.0,0.0,63.825,0.0,55.67,52.771428571428565,43.95,33.333333333333336,0.0,52.3,54.82000000000001,6.0600000000000005,7.557142857142857,14.966666666666667,0.0,100.0,0.4714285714285714,6.12,6474.0,721.0,471.0,72.0,15.0,14.0,299.0,116.0,6.0,0.0,883.0,389.0,Tillman County,Oklahoma,1.0
New York,Tioga County,92.23529411764706,25.929411764705883,92.31764705882354,25.870588235294118,86.42,35.83,93.46666666666665,17.966666666666665,87.99090909090908,67.51818181818182,50.0,0.0,82.32222222222222,15.544444444444444,56.3235294117647,55.99166666666667,56.21666666666667,67.3,50.0,50.75454545454545,56.199999999999996,5.658823529411765,2.1,0.0,0.51,0.0,11.11111111111111,5.617647058823529,101798.0,3419.0,3168.0,112.0,3897.0,170.0,172.0,2.0,26.0,0.0,770.0,102.0,,,
Pennsylvania,Tioga County,89.85384615384615,17.5,89.9346153846154,17.48846153846154,76.77692307692308,7.56923076923077,83.33333333333333,23.333333333333332,92.11538461538461,50.95384615384615,100.0,0.0,91.92,0.48,53.25769230769231,40.29333333333333,16.666666666666668,60.67142857142857,0.0,37.949999999999996,53.24230769230769,4.673076923076923,19.472727272727273,0.0,0.0,,7.2875,4.603846153846154,49135.0,3688.0,304.0,13.0,297.0,0.0,47.0,0.0,2.0,0.0,194.0,3.0,Tioga County,Pennsylvania,17.0
Mississippi,Tippah County,79.38,13.01,79.47,12.99,82.58888888888889,15.355555555555554,100.0,0.0,87.75714285714285,23.228571428571428,,,66.15714285714286,0.9,46.660000000000004,54.833333333333336,100.0,59.82857142857143,,55.1,46.8,4.45,13.833333333333334,0.0,0.0,,0.0,4.41,40274.0,5091.0,7281.0,789.0,702.0,12.0,23.0,0.0,0.0,0.0,596.0,541.0,Tippah County,Mississippi,1.0
Indiana,Tippecanoe County,92.02105263157895,23.126315789473686,92.63157894736842,23.61578947368421,85.56363636363636,21.818181818181817,74.97777777777777,22.288888888888888,94.28999999999999,41.72,100.0,0.0,75.08461538461539,8.453846153846154,65.38947368421053,50.574999999999996,54.766666666666666,61.07000000000001,88.7,81.80000000000001,65.01052631578948,3.068421052631579,9.55,7.942857142857143,2.2444444444444445,0.0,1.6769230769230767,3.121052631578947,179336.0,12007.0,9498.0,1308.0,15059.0,721.0,395.0,56.0,71.0,0.0,5942.0,1755.0,Tippecanoe County,Indiana,1.0
Indiana,Tipton County,89.92857142857143,20.285714285714285,90.32142857142857,20.385714285714283,74.3,16.071428571428573,93.76666666666667,6.866666666666667,82.25,32.0875,77.25,0.0,50.833333333333336,19.183333333333334,59.714285714285715,44.2125,44.73333333333333,61.14444444444444,50.0,73.2,59.83571428571429,8.457142857142857,1.7,0.0,4.025,50.0,2.76,8.485714285714286,71541.0,5189.0,2869.0,505.0,1141.0,10.0,148.0,21.0,23.0,0.0,551.0,41.0,,,
Tennessee,Tipton County,86.87777777777778,16.6,87.19999999999999,16.58888888888889,86.05555555555556,12.122222222222222,80.0,1.98,88.5625,35.65,,,75.89999999999999,27.0,54.96666666666667,54.63333333333333,20.54,52.5875,,68.6,54.888888888888886,3.8777777777777778,11.488888888888889,0.0,10.775,,0.0,3.9000000000000004,57916.0,5482.0,16503.0,1908.0,488.0,77.0,165.0,45.0,0.0,0.0,1050.0,115.0,Tipton County,Tennessee,1.0
Mississippi,Tishomingo County,79.07142857142857,11.214285714285714,79.25714285714285,11.328571428571427,32.650000000000006,12.3,66.66666666666667,33.333333333333336,50.0,0.0,,,50.0,0.0,51.48571428571428,42.35,33.333333333333336,0.0,,0.0,51.285714285714285,4.385714285714286,12.4,50.0,,,,4.314285714285714,20283.0,2824.0,422.0,52.0,10.0,0.0,4.0,24.0,0.0,0.0,27.0,0.0,Tishomingo County,Mississippi,3.0
Texas,Titus County,84.28333333333333,15.916666666666666,91.23333333333333,19.516666666666666,94.66666666666667,9.366666666666665,87.36666666666667,0.0,90.35,10.8,,,34.449999999999996,4.1000000000000005,59.51666666666667,50.03333333333333,53.76666666666667,57.05,,74.7,57.98333333333333,4.8999999999999995,3.54,0.0,0.0,,5.933333333333334,4.866666666666666,28408.0,6239.0,5412.0,573.0,319.0,50.0,114.0,36.0,0.0,0.0,3809.0,1100.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toa Alta Municipio,Puerto Rico,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toa Baja Municipio,Puerto Rico,1.0
Kentucky,Todd County,81.0,17.29090909090909,80.95454545454545,17.436363636363637,66.77777777777777,4.133333333333334,40.25,0.0,99.56,67.64,100.0,34.0,62.9,4.385714285714285,54.42727272727273,38.766666666666666,8.125,60.120000000000005,3.8,53.8625,54.23636363636364,3.027272727272727,8.877777777777778,24.6,1.56,90.0,3.233333333333333,3.090909090909091,61096.0,5949.0,11661.0,755.0,1074.0,8.0,159.0,7.0,104.0,0.0,659.0,158.0,Todd County,Kentucky,1.0
Minnesota,Todd County,90.55714285714286,15.023809523809524,90.74285714285713,15.095238095238095,62.5,13.177777777777777,82.68666666666667,7.173333333333333,88.50833333333333,15.666666666666666,0.0,0.0,45.5625,0.0,61.50952380952381,45.2,54.4,55.11666666666667,0.0,51.24444444444444,61.457142857142856,3.7095238095238097,0.0,3.5,2.25,,0.7714285714285715,3.7095238095238097,47458.0,3883.0,201.0,33.0,184.0,28.0,297.0,57.0,7.0,0.0,717.0,147.0,Todd County,Minnesota,17.0
South Dakota,Todd County,94.18333333333334,42.61666666666667,97.96666666666665,47.9,100.0,100.0,77.73333333333333,11.333333333333334,100.0,71.16666666666667,,,100.0,0.0,50.51666666666667,50.0,33.71666666666667,83.8,,50.0,50.333333333333336,6.8,0.0,15.700000000000001,0.0,,0.0,0.62,3685.0,307.0,3.0,1.0,91.0,10.0,6288.0,2894.0,0.0,0.0,0.0,66.0,Todd County,South Dakota,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toke,Marshall Islands,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolland County,Connecticut,2.0
Texas,Tom Green County,92.04285714285713,33.67857142857143,96.34285714285714,38.98571428571428,80.5,16.95,95.07142857142857,12.814285714285715,90.92857142857143,47.68571428571429,100.0,0.0,80.52857142857144,8.071428571428571,50.478571428571435,33.8125,56.24285714285714,52.32857142857143,66.66666666666667,53.6125,50.08571428571428,2.4642857142857144,18.599999999999998,2.85,4.62,0.0,5.714285714285714,2.157142857142857,83115.0,12070.0,3953.0,336.0,1155.0,63.0,437.0,43.0,20.0,0.0,5268.0,1424.0,Tom Green County,Texas,9.0
New York,Tompkins County,95.4421052631579,45.252631578947366,95.4421052631579,45.10526315789474,94.18333333333334,40.391666666666666,100.0,44.3,94.6,65.71818181818182,100.0,100.0,93.15714285714286,13.114285714285714,58.55263157894737,58.17142857142857,63.41428571428571,76.30833333333334,100.0,56.34444444444445,58.51052631578948,3.433333333333333,1.75,2.0833333333333335,1.6416666666666666,0.0,1.0,3.4444444444444446,114736.0,3804.0,4637.0,275.0,9408.0,585.0,141.0,8.0,21.0,19.0,2145.0,81.0,Tompkins County,New York,1.0
Utah,Tooele County,92.7625,24.7875,94.325,21.025,91.775,63.7,92.76,3.94,100.0,11.66,66.66666666666667,15.233333333333334,48.8,23.224999999999998,59.7125,76.325,55.81666666666666,82.66,43.333333333333336,87.325,60.525,2.675,0.0,4.8,0.0,20.75,2.4,2.8625000000000003,57415.0,4028.0,423.0,10.0,372.0,126.0,356.0,122.0,415.0,49.0,1949.0,841.0,,,
Montana,Toole County,88.36,18.58,87.76,18.71,72.0,0.0,87.60000000000001,8.700000000000001,50.0,12.5,,,50.0,0.0,54.239999999999995,50.0,55.666666666666664,12.5,,50.0,53.15,5.99,0.0,0.7000000000000001,0.0,,0.0,6.03,6299.0,647.0,18.0,0.0,24.0,0.0,1328.0,252.0,0.0,0.0,13.0,0.0,Toole County,Montana,1.0
Georgia,Toombs County,84.425,18.5,85.4,18.95,74.9,3.625,34.46666666666667,4.033333333333333,78.725,30.475,,,39.675,1.3499999999999999,47.55,38.25,7.3,44.95,0.0,56.9,47.425,6.324999999999999,7.800000000000001,0.0,0.0,,11.950000000000001,5.9750000000000005,20366.0,4379.0,7798.0,1026.0,181.0,38.0,0.0,38.0,0.0,0.0,1529.0,1313.0,Toombs County,Georgia,1.0
New Mexico,Torrance County,90.96000000000001,27.419999999999998,95.23333333333333,31.400000000000002,80.675,31.0,76.23333333333333,0.0,100.0,66.66666666666667,,,78.84285714285714,8.585714285714285,48.489999999999995,32.375,38.166666666666664,33.325,,63.699999999999996,48.77777777777778,5.970000000000001,22.8,12.5,0.0,,1.5,2.2375,22000.0,1713.0,254.0,3.0,215.0,0.0,357.0,0.0,0.0,0.0,2077.0,334.0,Torrance County,New Mexico,1.0
North Dakota,Towner County,92.08461538461538,19.33076923076923,92.26153846153846,19.423076923076923,,,69.65,25.0125,100.0,66.66666666666667,,,50.0,0.0,57.98461538461538,,60.325,83.33333333333333,,100.0,57.7,0.9384615384615386,,3.914285714285714,0.0,,0.0,0.9538461538461539,3806.0,230.0,10.0,0.0,10.0,3.0,700.0,310.0,0.0,0.0,21.0,0.0,Towner County,North Dakota,2.0
Georgia,Towns County,90.76666666666667,30.733333333333334,90.8,30.666666666666668,98.0,44.23333333333333,100.0,0.0,100.0,56.6,,,53.95,0.0,43.46666666666667,46.9,22.5,25.0,,85.35,43.26666666666667,4.066666666666666,1.6333333333333335,0.0,0.0,,3.45,4.133333333333334,15993.0,2403.0,261.0,7.0,38.0,23.0,20.0,21.0,0.0,0.0,163.0,304.0,Towns County,Georgia,1.0
North Dakota,Traill County,94.6923076923077,27.04615384615385,94.86153846153846,27.13076923076923,100.0,66.66666666666667,100.0,37.879999999999995,85.96666666666665,41.03333333333333,,,45.06666666666666,2.6666666666666665,62.361538461538466,92.96666666666665,27.18,92.3,100.0,52.73333333333333,62.46153846153846,1.0,1.5999999999999999,0.0,0.0,0.0,14.4,0.9384615384615385,8116.0,410.0,92.0,6.0,36.0,0.0,96.0,0.0,3.0,0.0,92.0,62.0,Traill County,North Dakota,1.0
